,Año,Trimestre,ADSL,Cablemodem,Fibra óptica,Wireless,Otros,Total,Periodo,Hasta 512 kbps,Entre 512 Kbps y 1 Mbps,Entre 1 Mbps y 6 Mbps,Entre 6 Mbps y 10 Mbps,Entre 10 Mbps y 20 Mbps,Entre 20 Mbps y 30 Mbps,Más de 30 Mbps,OTROS,Banda ancha fija,Dial up,Provincia,Partido,Localidad,4G,3G,TELEFONIAFIJA,SATELITAL
3346,2021.6216131802273,3.332178016328779,SI,2.756.294,226.285,395.22053303006237,42.584854863951136,9.571.562,Oct-Dic 2014,70.07434669250976,104.21429871420116,5.049.640,859.413,967.508,1.250.366,3.500.882,175.25198192830595,7.842.778,19.199599114171264,BUENOS AIRES,Coronel Dorrego,Aparicio,SI,SI,SI,SI
3347,2016.919410564411,1.922197544281616,SI,2.756.294,226.285,652.1137536567634,105.80665409176791,9.571.562,Oct-Dic 2014,59.41187714215181,2.2683753794981385,5.049.640,859.413,967.508,1.250.366,3.500.882,305.2936511395536,7.842.778,24.81996172618795,BUENOS AIRES,Coronel Dorrego,Balneario Marisol,SI,SI,SI,SI
3348,2019.528723019997,2.099393628306428,SI,2.756.294,226.285,285.6208439186908,284.9737916189214,9.571.562,Oct-Dic 2014,10.769382355078875,417.32406813276725,5.049.640,859.413,967.508,1.250.366,3.500.882,203.9508147984632,7.842.778,37.056801237979336,BUENOS AIRES,Coronel Dorrego,Coronel Dorrego,SI,SI,SI,SI
3349,2015.652303781178,2.332032766733706,SI,2.756.294,226.285,230.54261409179364,323.4130024951587,9.571.562,Oct-Dic 2014,26.93117050323012,308.0100002647507,5.049.640,859.413,967.508,1.250.366,3.500.882,-31.157051082056853,7.842.778,10.348111231364584,BUENOS AIRES,Coronel Dorrego,El Perdido (Est. José A. Guisasola),SI,SI,SI,SI
3350,2023.79716298319,0.2918984527455759,SI,2.756.294,226.285,476.67262838442974,241.4700909494697,9.571.562,Oct-Dic 2014,44.05770270607972,-70.0240256805514,5.049.640,859.413,967.508,1.250.366,3.500.882,69.18858290037801,7.842.778,21.705631028051155,BUENOS AIRES,Coronel Dorrego,Faro,SI,SI,SI,SI
3351,2016.2149419404432,2.1333745524506855,SI,2.756.294,226.285,435.85139835669247,211.12420590296958,9.571.562,Oct-Dic 2014,37.87558127898241,172.9262871073393,5.049.640,859.413,967.508,1.250.366,3.500.882,339.70569595192654,7.842.778,27.57180433229089,BUENOS AIRES,Coronel Dorrego,Irene,SI,SI,SI,SI
3352,2013.9265999373104,3.587194855225503,SI,2.756.294,226.285,457.31829484169583,95.48968229795014,9.571.562,Oct-Dic 2014,107.155392227849,-62.140235975114024,5.049.640,859.413,967.508,1.250.366,3.500.882,-50.013664159093054,7.842.778,21.109448664096842,BUENOS AIRES,Coronel Dorrego,Oriente,SI,SI,SI,SI
3353,2015.0493422506252,1.4889148513886994,SI,2.756.294,226.285,98.45654096150312,213.9069006019683,9.571.562,Oct-Dic 2014,-74.8447683451952,283.5133896989527,5.049.640,859.413,967.508,1.250.366,3.500.882,166.50858536309664,7.842.778,21.013940313927485,BUENOS AIRES,Coronel Dorrego,Paraje La Ruta,SI,SI,SI,SI
3354,2018.921867041436,2.5693404467419603,SI,2.756.294,226.285,270.4859029306743,149.77964310140536,9.571.562,Oct-Dic 2014,43.91544820412048,447.3750914218265,5.049.640,859.413,967.508,1.250.366,3.500.882,8.050410956683535,7.842.778,26.936899704692564,BUENOS AIRES,Coronel Dorrego,San Román,SI,SI,SI,SI
3355,2017.380125563426,4.041359648593993,SI,2.756.294,226.285,428.853383577489,212.34433591500311,9.571.562,Oct-Dic 2014,-2.9366812540307023,744.8270683602576,5.049.640,859.413,967.508,1.250.366,3.500.882,115.27690344704844,7.842.778,24.063837427744648,BUENOS AIRES,Coronel Pringles,Coronel Pringles (Est. Pringles),SI,SI,SI,SI
3356,2019.9567740051498,3.2432161127419086,SI,2.756.294,226.285,121.56413067114221,139.14669629002032,9.571.562,Oct-Dic 2014,-83.84650290473823,517.1779451614382,5.049.640,859.413,967.508,1.250.366,3.500.882,263.7857474087492,7.842.778,24.236207505808974,BUENOS AIRES,Coronel Pringles,El Divisorio,SI,SI,SI,SI
3357,2021.2533849166357,2.4575531158616326,SI,2.756.294,226.285,382.2564850977934,85.07885942493832,9.571.562,Oct-Dic 2014,6.758372546936144,165.81045765511885,5.049.640,859.413,967.508,1.250.366,3.500.882,62.75182440705323,7.842.778,12.674023588425378,BUENOS AIRES,Coronel Pringles,El Pensamiento,SI,SI,SI,SI
3358,2013.6151863107962,1.1776726456030386,SI,2.756.294,226.285,249.11118439653566,283.11278897014176,9.571.562,Oct-Dic 2014,83.25223076838759,246.16276912497324,5.049.640,859.413,967.508,1.250.366,3.500.882,24.10729365749083,7.842.778,14.756963237868284,BUENOS AIRES,Coronel Pringles,Indio Rico,SI,SI,SI,SI
3359,2015.7004460960582,3.715802618699067,SI,2.756.294,226.285,132.05248748407467,227.7501854711935,9.571.562,Oct-Dic 2014,34.769595323325106,-182.82701335852653,5.049.640,859.413,967.508,1.250.366,3.500.882,242.9574543496885,7.842.778,17.094822570829415,BUENOS AIRES,Coronel Pringles,Lartigau,SI,SI,SI,SI
3360,2015.577549289429,3.034162602463305,SI,2.756.294,226.285,84.1950536817493,255.81948348913664,9.571.562,Oct-Dic 2014,3.0742224023664164,-43.14119701194727,5.049.640,859.413,967.508,1.250.366,3.500.882,59.08394625399199,7.842.778,29.543199003015555,BUENOS AIRES,Coronel Suárez,Cascadas,SI,SI,SI,SI
3361,2019.9165548707267,2.4657453975009456,SI,2.756.294,226.285,248.83402183813422,225.94698293237957,9.571.562,Oct-Dic 2014,62.705542954267436,167.35935528329418,5.049.640,859.413,967.508,1.250.366,3.500.882,225.82054864307852,7.842.778,25.92826078807224,BUENOS AIRES,Coronel Suárez,Coronel Suárez,SI,SI,SI,SI
3362,2019.317637026667,2.7040567585645587,SI,2.756.294,226.285,172.38658837004982,44.908315355668776,9.571.562,Oct-Dic 2014,13.401606939203063,131.80406101397602,5.049.640,859.413,967.508,1.250.366,3.500.882,9.262764425915606,7.842.778,21.684035182220285,BUENOS AIRES,Coronel Suárez,Cura Malal,SI,SI,SI,SI
3363,2017.3239147349814,4.435219769389671,SI,2.756.294,226.285,-37.24662616151721,171.46322620737558,9.571.562,Oct-Dic 2014,103.04649657204521,71.78906363186306,5.049.640,859.413,967.508,1.250.366,3.500.882,-115.20996460311446,7.842.778,19.6693172900113,BUENOS AIRES,Coronel Suárez,D'Orbigny,SI,SI,SI,SI
3364,2018.0744978278344,1.3950982919278534,SI,2.756.294,226.285,10.789473924252292,-135.55343486049702,9.571.562,Oct-Dic 2014,164.78865300743362,581.3182929259981,5.049.640,859.413,967.508,1.250.366,3.500.882,-19.283307943860393,7.842.778,38.912330864053345,BUENOS AIRES,La Costa,Las Toninas,SI,SI,SI,SI
3365,2016.5482065494677,2.3502666895218893,SI,2.756.294,226.285,-180.4123493977408,181.4996829797204,9.571.562,Oct-Dic 2014,57.01034293540773,702.9794402794629,5.049.640,859.413,967.508,1.250.366,3.500.882,250.565901201903,7.842.778,23.73288368966495,BUENOS AIRES,La Costa,Lucila Del Mar,SI,SI,SI,SI
3366,2019.0936676757349,3.3912188340434812,SI,2.756.294,226.285,-15.699933446919374,42.485974710899086,9.571.562,Oct-Dic 2014,168.97372515939895,94.25812296739488,5.049.640,859.413,967.508,1.250.366,3.500.882,215.33326757043773,7.842.778,17.831129483351877,BUENOS AIRES,La Costa,Mar de Ajó - San Bernardo,SI,SI,SI,SI
3367,2018.4485063868717,3.055273548632944,SI,2.756.294,226.285,60.82109004977923,109.98629921731205,9.571.562,Oct-Dic 2014,78.28238025006321,149.98566528243384,5.049.640,859.413,967.508,1.250.366,3.500.882,70.42542764270044,7.842.778,-0.983256027644611,BUENOS AIRES,La Costa,San Clemente del Tuyú,SI,SI,SI,SI
3368,2014.3583383033026,2.717348629634902,SI,2.756.294,226.285,86.43162035509525,231.09969375170112,9.571.562,Oct-Dic 2014,-21.614065328219645,160.39830723445002,5.049.640,859.413,967.508,1.250.366,3.500.882,160.83951714389698,7.842.778,30.061434690171797,BUENOS AIRES,La Costa,Santa Teresita - Mar del Tuyú,SI,SI,SI,SI
3369,2013.5951938168696,3.5083236816153764,SI,2.756.294,226.285,197.59790693338675,37.701400694486296,9.571.562,Oct-Dic 2014,-33.432939859761895,457.6496247952654,5.049.640,859.413,967.508,1.250.366,3.500.882,216.7798800784968,7.842.778,24.219386135784102,BUENOS AIRES,La Matanza,20 De Junio,SI,SI,SI,SI
3370,2017.5665143532513,4.195224542414016,SI,2.756.294,226.285,427.38473187546145,-19.948370775753176,9.571.562,Oct-Dic 2014,87.99180128317906,-1.0957398607994264,5.049.640,859.413,967.508,1.250.366,3.500.882,321.7949825268272,7.842.778,14.72789579990322,BUENOS AIRES,La Matanza,Aldo Bonzi,SI,SI,SI,SI
3371,2014.1687902299516,3.1962247854272414,SI,2.756.294,226.285,471.014511233035,222.71044545858814,9.571.562,Oct-Dic 2014,39.180543733753524,513.1736715650738,5.049.640,859.413,967.508,1.250.366,3.500.882,-83.3686097174581,7.842.778,23.961083911539244,BUENOS AIRES,Puán,Estela,SI,SI,SI,SI
